datetime,CONTESTANT_A_robot,CONTESTANT_A_sloth-1,CONTESTANT_A_sloth-2,CONTESTANT_A_sloth-3,CONTESTANT_A_sloth-4,CONTESTANT_A_rabbit-1,CONTESTANT_A_rabbit-2,CONTESTANT_A_turtle,CONTESTANT_A_koala,CONTESTANT_B_robot,CONTESTANT_B_sloth-1,CONTESTANT_B_sloth-2,CONTESTANT_B_sloth-3,CONTESTANT_B_sloth-4,CONTESTANT_B_rabbit-1,CONTESTANT_B_rabbit-2,CONTESTANT_B_turtle,CONTESTANT_B_koala,CONTESTANT_C_robot,CONTESTANT_C_sloth-1,CONTESTANT_C_sloth-2,CONTESTANT_C_sloth-3,CONTESTANT_C_sloth-4,CONTESTANT_C_rabbit-1,CONTESTANT_C_rabbit-2,CONTESTANT_C_turtle,CONTESTANT_C_koala,CONTESTANT_D_robot,CONTESTANT_D_sloth-1,CONTESTANT_D_sloth-2,CONTESTANT_D_sloth-3,CONTESTANT_D_sloth-4,CONTESTANT_D_rabbit-1,CONTESTANT_D_rabbit-2,CONTESTANT_D_turtle,CONTESTANT_D_koala,CONTESTANT_E_robot,CONTESTANT_E_sloth-1,CONTESTANT_E_sloth-2,CONTESTANT_E_sloth-3,CONTESTANT_E_sloth-4,CONTESTANT_E_rabbit-1,CONTESTANT_E_rabbit-2,CONTESTANT_E_turtle,CONTESTANT_E_koala,CONTESTANT_F_robot,CONTESTANT_F_sloth-1,CONTESTANT_F_sloth-2,CONTESTANT_F_sloth-3,CONTESTANT_F_sloth-4,CONTESTANT_F_rabbit-1,CONTESTANT_F_rabbit-2,CONTESTANT_F_turtle,CONTESTANT_F_koala
2026-07-06,0.9986884112987002,1.0,1.0,1.0,1.0,0.9986884112987002,0.9986884112987002,0.9986884112987002,0.9999095443444501,0.9985527322867999,1.0,1.0,1.0,1.0,0.9985527322867999,0.9985527322867999,0.9985527322867999,1.00040704805295,0.9984622790954497,1.0,1.0,1.0,1.0,0.9984622790954497,0.9984622790954497,0.9984622790954497,1.0004974992089,0.9985979571817997,1.0,1.0,1.0,1.0,0.9985979571817997,0.9985979571817997,0.9985979571817997,1.0000452316152502,0.9980100058740499,1.0,1.0,1.0,1.0,0.9980100058740499,0.9980100058740499,0.9980100058740499,0.9976934164097002,1.00045226999635,1.0,1.0,1.0,1.0,1.00045226999635,1.00045226999635,1.00045226999635,0.99882409630645
2026-07-07,1.0002713621805002,1.0,1.0,1.0,1.0,1.0002713621805002,1.0002713621805002,1.0002713621805002,0.9974220532257503,0.9993668177695999,1.0,1.0,1.0,1.0,0.9993668177695999,0.9993668177695999,0.9993668177695999,0.9982813680230501,0.9980552341084498,1.0,1.0,1.0,1.0,0.9980552341084498,0.9980552341084498,0.9980552341084498,1.0000904541225002,0.9998190917043994,1.0,1.0,1.0,1.0,0.9998190917043994,0.9998190917043994,0.9998190917043994,0.9973768246606499,0.9996834094102497,1.0,1.0,1.0,1.0,0.9996834094102497,0.9996834094102497,0.9996834094102497,1.0001809070555001,0.9980552317641498,1.0,1.0,1.0,1.0,0.9980552317641498,0.9980552317641498,0.9980552317641498,0.9986884166698499
2026-07-08,1.0005879518858003,1.0,1.0,1.0,1.0,1.0005879518858003,1.0005879518858003,1.0005879518858003,1.0001809070294503,1.0000452251748,1.0,1.0,1.0,1.0,1.0000452251748,1.0000452251748,1.0000452251748,1.0012211285243502,1.00253271215345,1.0,1.0,1.0,1.0,1.00253271215345,1.00253271215345,1.00253271215345,0.9999547768230002,0.9999095478736998,1.0,1.0,1.0,1.0,0.9999095478736998,0.9999095478736998,0.9999095478736998,1.00122112978715,1.0014924952845499,1.0,1.0,1.0,1.0,1.0014924952845499,1.0014924952845499,1.0014924952845499,0.999321592825,1.00049750109525,1.0,1.0,1.0,1.0,1.00049750109525,1.00049750109525,1.00049750109525,0.9995025033273499
2026-07-09,0.9987788670345003,1.0,1.0,1.0,1.0,0.9987788670345003,0.9987788670345003,0.9987788670345003,0.99828136945125,1.0018543126251997,1.0,1.0,1.0,1.0,1.0018543126251997,1.0018543126251997,1.0018543126251997,0.9968340981150502,0.99877886931915,1.0,1.0,1.0,1.0,0.99877886931915,0.99877886931915,0.99877886931915,1.0001356818492002,0.9988240906064998,1.0,1.0,1.0,1.0,0.9988240906064998,0.9988240906064998,0.9988240906064998,0.99696978647295,0.99868841345175,1.0,1.0,1.0,1.0,0.99868841345175,0.99868841345175,0.99868841345175,0.9977838721361,0.9996834078081499,1.0,1.0,1.0,1.0,0.9996834078081499,0.9996834078081499,0.9996834078081499,1.0005879542203502
2026-07-10,0.9970602335917002,1.0,1.0,1.0,1.0,0.9970602335917002,0.9970602335917002,0.9970602335917002,0.9986884114832503,0.9976934148794999,1.0,1.0,1.0,1.0,0.9976934148794999,0.9976934148794999,0.9976934148794999,0.9975577359120503,0.9974220553431499,1.0,1.0,1.0,1.0,0.9974220553431499,0.9974220553431499,0.9974220553431499,1.000587951249,0.9992763626923996,1.0,1.0,1.0,1.0,0.9992763626923996,0.9992763626923996,0.9992763626923996,1.0018543173438499,0.99660795886015,1.0,1.0,1.0,1.0,0.99660795886015,0.99660795886015,0.99660795886015,0.9994120473000002,0.99782909641745,1.0,1.0,1.0,1.0,0.99782909641745,0.99782909641745,0.99782909641745,1.0015377230151499
2026-07-13,0.9971929147508003,0.9976481857242001,1.0,1.0,1.0,0.9966950588192504,0.9963850677836502,0.9975104098425003,0.9984200509892002,0.9983223922340498,0.9986884098327998,1.0,1.0,1.0,0.9972849465790499,0.99584342280025,0.9983370653903998,0.9977772625956002,0.9957908719848001,0.9966984144967501,1.0,1.0,1.0,0.9961994961985001,0.9965204835469501,0.9959307908613001,1.0003576198148503,0.9980830518394499,0.9990954548912996,1.0,1.0,1.0,0.99605903150805,0.9934511544808501,0.9992005690059997,0.9985913543704494,0.9980806550941499,0.9993668203580499,1.0,1.0,1.0,0.9977352886759999,0.9932706046379498,0.9991427787623001,0.9993233904259997,0.996270366565,0.9965627354624498,1.0,1.0,1.0,0.9975579011588499,0.9991384331769003,0.9964324895013998,0.99760356345355
2026-07-14,0.9995423296502003,0.9998643204943001,1.0,1.0,1.0,0.9982801726241503,0.9961593839796501,1.0002240441151002,0.9981891143646002,0.9981555050925499,1.0001809101103998,1.0,1.0,1.0,0.9961036964225498,0.9939476613323499,0.9993228413599999,0.9988699237289003,0.9991256778924997,0.9990050064803497,1.0,1.0,1.0,0.9976003991095997,0.99633993484265,0.9988295237011997,1.00035882085365,0.99762636494165,0.9972411423268999,1.0,1.0,1.0,0.9974222234368498,0.9972878073001501,0.9972641788976,0.9983019903650502,0.9963976472080499,0.9970602347379498,1.0,1.0,1.0,0.9959696094534998,0.9963850656472495,0.9964283053156999,0.9982403486429001,0.9988663197131,0.9982361416072498,1.0,1.0,1.0,0.99882403717845,0.9964302076977003,0.9989911894900998,0.9977012248086499
2026-07-15,0.9988210914929,0.9989597740831001,1.0,1.0,1.0,0.9981466510853501,0.9987773377693501,0.9987022249576001,0.9984676804398,0.9996375827276498,0.9992311393355998,1.0,1.0,1.0,1.0001348315685499,0.9977391823011498,0.9988747568159999,0.9991208793479002,0.9989175538498998,0.9991859152546498,1.0,1.0,1.0,0.9968299496532,0.99494068130355,0.9990565186925998,0.99887472511885,1.00022913543575,1.0004070441884998,1.0,1.0,1.0,0.9990508507346502,0.99787459497345,1.0003932304546,0.9986057623510498,0.9987722670316499,0.9989145497744497,1.0,1.0,1.0,0.9983251719674997,0.9975134918611497,0.9989861569656999,1.0005029029774002,0.9989447734641999,1.0001356839486497,1.0,1.0,1.0,0.9980980186806498,0.9958885600489003,0.9998044342413996,1.0003195941299499
2026-07-16,1.0007194347505,1.00167340594,1.0,1.0,1.0,0.9995010804243502,0.99764890267465,1.0015071564244,0.9990256246900002,0.9996816108074498,0.9996381853726998,1.0,1.0,1.0,1.0000467627286498,0.9969718480595497,1.0000557006578998,1.0019989999974002,0.9995043051001998,1.0000000007888499,1.0,1.0,1.0,0.9987335843587,0.9981905546568502,1.0001913829906999,0.9996651902595499,1.0006325808781498,1.0009949999820997,1.0,1.0,1.0,1.0003638104329498,0.99931898326225,1.0008488470953996,0.99935301032635,0.9984080456536502,0.99936681807215,1.0,1.0,1.0,0.9975588144441998,0.9992287066506498,0.9992541719809002,0.9990592328985001,0.9975891561828001,0.9976029590550499,1.0,1.0,1.0,0.9975559727267497,0.9976489056815004,0.9975882989189997,1.0009683833878498
2026-07-17,0.9982951683457001,0.9971959133071001,1.0,1.0,1.0,0.99882494807535,0.9968815752581501,0.9979015463092,0.9997852663494,0.9984380533662498,0.9985527271179,1.0,1.0,1.0,0.9971058577978498,0.9981905543172497,0.9982424209583,0.9991829066668001,0.9998613158542998,1.0004522675467498,1.0,1.0,1.0,0.9986871044458999,0.9964753423718502,0.9998990692216998,0.9980474341349498,0.9985221222935498,0.9998190901847998,1.0,1.0,1.0,0.9975069900001498,0.9956628713266502,0.9995741058844997,0.9979773825788498,0.9980878552012499,0.9989145471939498,1.0,1.0,1.0,0.9988221025178998,0.9975134939448498,0.9980112549106999,0.9988663172425001,0.9980142073493999,0.9986884120664499,1.0,1.0,1.0,0.9986901728008498,0.9971975357597,0.9987893377553998,0.9983748219885497
