datetime,CONTESTANT_A_robot,CONTESTANT_A_sloth-1,CONTESTANT_A_sloth-2,CONTESTANT_A_sloth-3,CONTESTANT_A_sloth-4,CONTESTANT_A_rabbit-1,CONTESTANT_A_rabbit-2,CONTESTANT_A_turtle,CONTESTANT_A_koala,CONTESTANT_B_robot,CONTESTANT_B_sloth-1,CONTESTANT_B_sloth-2,CONTESTANT_B_sloth-3,CONTESTANT_B_sloth-4,CONTESTANT_B_rabbit-1,CONTESTANT_B_rabbit-2,CONTESTANT_B_turtle,CONTESTANT_B_koala,CONTESTANT_C_robot,CONTESTANT_C_sloth-1,CONTESTANT_C_sloth-2,CONTESTANT_C_sloth-3,CONTESTANT_C_sloth-4,CONTESTANT_C_rabbit-1,CONTESTANT_C_rabbit-2,CONTESTANT_C_turtle,CONTESTANT_C_koala,CONTESTANT_D_robot,CONTESTANT_D_sloth-1,CONTESTANT_D_sloth-2,CONTESTANT_D_sloth-3,CONTESTANT_D_sloth-4,CONTESTANT_D_rabbit-1,CONTESTANT_D_rabbit-2,CONTESTANT_D_turtle,CONTESTANT_D_koala,CONTESTANT_E_robot,CONTESTANT_E_sloth-1,CONTESTANT_E_sloth-2,CONTESTANT_E_sloth-3,CONTESTANT_E_sloth-4,CONTESTANT_E_rabbit-1,CONTESTANT_E_rabbit-2,CONTESTANT_E_turtle,CONTESTANT_E_koala,CONTESTANT_F_robot,CONTESTANT_F_sloth-1,CONTESTANT_F_sloth-2,CONTESTANT_F_sloth-3,CONTESTANT_F_sloth-4,CONTESTANT_F_rabbit-1,CONTESTANT_F_rabbit-2,CONTESTANT_F_turtle,CONTESTANT_F_koala
2026-07-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-07-06,1.0003618181818186,1.0,1.0,1.0,1.0,1.0003618181818186,1.0003618181818186,1.0003618181818186,0.9975577272727273,0.9991406818181823,1.0,1.0,1.0,1.0,0.9991406818181823,0.9991406818181823,0.9991406818181823,0.9990954545454549,0.9968793181818186,1.0,1.0,1.0,1.0,0.9968793181818186,0.9968793181818186,0.9968793181818186,0.9997738636363638,0.9991859090909092,1.0,1.0,1.0,1.0,0.9991859090909092,0.9991859090909092,0.9991859090909092,0.9976029545454549,0.9994120454545458,1.0,1.0,1.0,1.0,0.9994120454545458,0.9994120454545458,0.9994120454545458,1.0000904545454545,1.0005879545454546,1.0,1.0,1.0,1.0,1.0005879545454546,1.0005879545454546,1.0005879545454546,0.9976934090909092
2026-07-07,0.998778863636364,1.0,1.0,1.0,1.0,0.998778863636364,0.998778863636364,0.998778863636364,0.998778863636364,0.9991406818181823,1.0,1.0,1.0,1.0,0.9991406818181823,0.9991406818181823,0.9991406818181823,0.999773863636364,0.9998643181818184,1.0,1.0,1.0,1.0,0.9998643181818184,0.9998643181818184,0.9998643181818184,0.9984622727272731,1.0000000000000002,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9977838636363638,1.001266363636364,1.0,1.0,1.0,1.0,1.001266363636364,1.001266363636364,1.001266363636364,1.0001809090909095,0.9972411363636366,1.0,1.0,1.0,1.0,0.9972411363636366,0.9972411363636366,0.9972411363636366,0.9995025000000002
2026-07-08,0.9984170454545458,1.0,1.0,1.0,1.0,0.9984170454545458,0.9984170454545458,0.9984170454545458,0.9988693181818185,0.9984170454545458,1.0,1.0,1.0,1.0,0.9984170454545458,0.9984170454545458,0.9984170454545458,1.0001809090909095,0.9980100000000004,1.0,1.0,1.0,1.0,0.9980100000000004,0.9980100000000004,0.9980100000000004,0.9998190909090913,0.9991406818181817,1.0,1.0,1.0,1.0,0.9991406818181817,0.9991406818181817,0.9991406818181817,0.9984622727272732,0.9995477272727274,1.0,1.0,1.0,1.0,0.9995477272727274,0.9995477272727274,0.9995477272727274,0.9988240909090913,0.9979647727272727,1.0,1.0,1.0,1.0,0.9979647727272727,0.9979647727272727,0.9979647727272727,0.9972411363636366
2026-07-09,0.9969245454545457,1.0,1.0,1.0,1.0,0.9969245454545457,0.9969245454545457,0.9969245454545457,0.9999095454545457,0.9982361363636365,1.0,1.0,1.0,1.0,0.9982361363636365,0.9982361363636365,0.9982361363636365,0.9995025000000001,0.9981004545454546,1.0,1.0,1.0,1.0,0.9981004545454546,0.9981004545454546,0.9981004545454546,0.9996381818181821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994120454545455,0.9967888636363638,1.0,1.0,1.0,1.0,0.9967888636363638,0.9967888636363638,0.9967888636363638,0.9984170454545457,0.9972863636363639,1.0,1.0,1.0,1.0,0.9972863636363639,0.9972863636363639,0.9972863636363639,1.0007236363636365
2026-07-10,0.9967436363636366,1.0,1.0,1.0,1.0,0.9967436363636366,0.9967436363636366,0.9967436363636366,0.9990050000000001,0.9994572727272729,1.0,1.0,1.0,1.0,0.9994572727272729,0.9994572727272729,0.9994572727272729,0.9982813636363641,0.9990502272727275,1.0,1.0,1.0,1.0,0.9990502272727275,0.9990502272727275,0.9990502272727275,0.9980552272727278,0.9970602272727275,1.0,1.0,1.0,1.0,0.9970602272727275,0.9970602272727275,0.9970602272727275,0.999140681818182,0.9974672727272731,1.0,1.0,1.0,1.0,0.9974672727272731,0.9974672727272731,0.9974672727272731,0.9979647727272728,0.9981004545454546,1.0,1.0,1.0,1.0,0.9981004545454546,0.9981004545454546,0.9981004545454546,0.998959772727273
2026-07-13,0.998915145300095,0.9995929545454548,1.0,1.0,1.0,0.999187897677557,0.9984613727045455,0.9992784568110799,0.9984152459178978,1.000356419571875,1.0012663636363637,1.0,1.0,1.0,0.9998647158991479,0.9967912936977275,1.0012357885866476,0.9973762183362691,0.9991044522286933,0.9988240909090911,1.0,1.0,1.0,0.9983247159559662,0.9988676081386361,0.9985179658735797,0.9986401825904357,0.9985033010811555,0.999321590909091,1.0,1.0,1.0,0.9961063069218751,0.9968364309681816,0.9993362431321026,0.99859375562661,1.0006718107898676,1.0014020454545458,1.0,1.0,1.0,0.9991839205042616,0.9963850582636363,1.0007500250639207,0.9972989603928981,0.9973309910635416,0.9970602272727273,1.0,1.0,1.0,0.9967414205099432,0.996926705509091,0.9970413887002841,1.0006017509930871
2026-07-14,0.9985701227936555,0.9980552272727276,1.0,1.0,1.0,0.9986446022372162,0.9987773335977271,0.998353802180398,0.9981819114076709,0.998509299536648,0.9980552272727277,1.0,1.0,1.0,0.9981023294985797,0.9987773335977274,0.9981519613423299,1.0002279359002844,0.9998673174095646,0.9995025000000002,1.0,1.0,1.0,1.0002259659133526,0.9982356863522724,0.9994426205042616,0.9988615201896782,0.998524534531913,0.9996834090909091,1.0,1.0,1.0,0.996695738703125,0.9962947837227272,0.9991050978480115,0.9989055477713069,0.9990187964476329,0.9981909090909096,1.0,1.0,1.0,0.9978736931974433,0.9970621173204545,0.9986335385156254,0.999509098301042,1.0003243889012314,1.0001809090909095,1.0,1.0,1.0,0.9984630113451706,0.9962496464522727,0.9999694249502844,0.9984400784419509
2026-07-15,0.9984092474624054,0.9982361363636367,1.0,1.0,1.0,0.9978261932542616,0.9959336855590911,0.9980112706036934,0.9981186887684661,0.9993029956970646,0.9999095454545457,1.0,1.0,1.0,0.9966913069957386,0.9935865474954549,1.0002692704616478,1.000139880737027,0.9979593741173298,0.9986884090909094,1.0,1.0,1.0,0.9975580113565344,0.9973780782136364,0.9981804432173298,0.997039232678504,0.9991496795014204,0.9983265909090908,1.0,1.0,1.0,0.999776874924716,0.9973780782136364,0.9985137795241478,0.9993914118493376,0.999036430825095,1.000407045454546,1.0,1.0,1.0,0.9982343750440344,0.9969267055090908,1.0001545203906252,0.9992969972415721,0.9973594226608903,0.998824090909091,1.0,1.0,1.0,0.9966055114247161,0.9965204700750001,0.9987851431605115,0.9991841095542615
2026-07-16,0.9971284875328602,0.9981004545454549,1.0,1.0,1.0,0.9963777841917616,0.9962947837227273,0.998073243274148,0.9961715166589963,0.9960774630402464,0.9972863636363639,1.0,1.0,1.0,0.9953824432911934,0.9945795674454546,0.9967943205894888,0.9987578690421404,0.9987674665709283,0.9997738636363639,1.0,1.0,1.0,0.9968739205894886,0.994624704715909,0.9995657432741479,0.9990592249559663,0.9984640722639208,0.9977386363636367,1.0,1.0,1.0,0.9981931249446026,0.9965656073454547,0.9976377159446026,0.9990460283538827,0.9984688710283145,0.9981004545454546,1.0,1.0,1.0,0.9980539204872161,0.996520470075,0.9981561476917615,0.9982343368269889,0.9971204506841859,0.996653181818182,1.0,1.0,1.0,0.9963347159559661,0.9965204700750002,0.9972725339843753,0.9991793107898677
