datetime,CONTESTANT_A_robot,CONTESTANT_A_sloth-1,CONTESTANT_A_sloth-2,CONTESTANT_A_sloth-3,CONTESTANT_A_sloth-4,CONTESTANT_A_rabbit-1,CONTESTANT_A_rabbit-2,CONTESTANT_A_turtle,CONTESTANT_A_koala,CONTESTANT_B_robot,CONTESTANT_B_sloth-1,CONTESTANT_B_sloth-2,CONTESTANT_B_sloth-3,CONTESTANT_B_sloth-4,CONTESTANT_B_rabbit-1,CONTESTANT_B_rabbit-2,CONTESTANT_B_turtle,CONTESTANT_B_koala,CONTESTANT_C_robot,CONTESTANT_C_sloth-1,CONTESTANT_C_sloth-2,CONTESTANT_C_sloth-3,CONTESTANT_C_sloth-4,CONTESTANT_C_rabbit-1,CONTESTANT_C_rabbit-2,CONTESTANT_C_turtle,CONTESTANT_C_koala,CONTESTANT_D_robot,CONTESTANT_D_sloth-1,CONTESTANT_D_sloth-2,CONTESTANT_D_sloth-3,CONTESTANT_D_sloth-4,CONTESTANT_D_rabbit-1,CONTESTANT_D_rabbit-2,CONTESTANT_D_turtle,CONTESTANT_D_koala,CONTESTANT_E_robot,CONTESTANT_E_sloth-1,CONTESTANT_E_sloth-2,CONTESTANT_E_sloth-3,CONTESTANT_E_sloth-4,CONTESTANT_E_rabbit-1,CONTESTANT_E_rabbit-2,CONTESTANT_E_turtle,CONTESTANT_E_koala,CONTESTANT_F_robot,CONTESTANT_F_sloth-1,CONTESTANT_F_sloth-2,CONTESTANT_F_sloth-3,CONTESTANT_F_sloth-4,CONTESTANT_F_rabbit-1,CONTESTANT_F_rabbit-2,CONTESTANT_F_turtle,CONTESTANT_F_koala
2026-07-06,0.9973315963516499,1.0,1.0,1.0,1.0,0.9973315963516499,0.9973315963516499,0.9973315963516499,0.9973316028536998,0.99841704527025,1.0,1.0,1.0,1.0,0.99841704527025,0.99841704527025,0.99841704527025,0.9967888733434497,0.9991859118931499,1.0,1.0,1.0,1.0,0.9991859118931499,0.9991859118931499,0.9991859118931499,0.9977838689191,0.9986884086367,1.0,1.0,1.0,1.0,0.9986884086367,0.9986884086367,0.9986884086367,0.9970602390982498,0.9987788672414997,1.0,1.0,1.0,1.0,0.9987788672414997,0.9987788672414997,0.9987788672414997,0.9951607002340003,0.9975125085256,1.0,1.0,1.0,1.0,0.9975125085256,0.9975125085256,0.9975125085256,0.99990954314725
2026-07-07,0.9999547771088501,1.0,1.0,1.0,1.0,0.9999547771088501,0.9999547771088501,0.9999547771088501,0.9986431874518996,1.00140204091465,1.0,1.0,1.0,1.0,1.00140204091465,1.00140204091465,1.00140204091465,0.9986431858784496,1.0011306791541499,1.0,1.0,1.0,1.0,1.0011306791541499,1.0011306791541499,1.0011306791541499,0.9992311421430999,0.9985075072891997,1.0,1.0,1.0,1.0,0.9985075072891997,0.9985075072891997,0.9985075072891997,0.9985075085129501,0.9981456895435996,1.0,1.0,1.0,1.0,0.9981456895435996,0.9981456895435996,0.9981456895435996,0.9995929547923001,0.9984170501028,1.0,1.0,1.0,1.0,0.9984170501028,0.9984170501028,0.9984170501028,0.9990502284269497
2026-07-08,1.00058795721875,1.0,1.0,1.0,1.0,1.00058795721875,1.00058795721875,1.00058795721875,0.9991859131342998,0.9976029619724501,1.0,1.0,1.0,1.0,0.9976029619724501,0.9976029619724501,0.9976029619724501,0.9992311386724498,0.9986884133041499,1.0,1.0,1.0,1.0,0.9986884133041499,0.9986884133041499,0.9986884133041499,0.9991406867485,1.0002713620054,1.0,1.0,1.0,1.0,1.0002713620054,1.0002713620054,1.0002713620054,0.9987336380351497,1.0000904557986998,1.0,1.0,1.0,1.0,1.0000904557986998,1.0000904557986998,1.0000904557986998,0.9998643200746001,1.0011306801805002,1.0,1.0,1.0,1.0,1.0011306801805002,1.0011306801805002,1.0011306801805002,0.9971054646584498
2026-07-09,1.0003618134582501,1.0,1.0,1.0,1.0,1.0003618134582501,1.0003618134582501,1.0003618134582501,0.9997738673105998,0.99837182267255,1.0,1.0,1.0,1.0,0.99837182267255,0.99837182267255,0.99837182267255,1.0000000034949499,0.9989597743560499,1.0,1.0,1.0,1.0,0.9989597743560499,0.9989597743560499,0.9989597743560499,0.9976934207348,1.000542726664,1.0,1.0,1.0,1.0,1.000542726664,1.000542726664,1.000542726664,1.00167340218625,0.9977838706181997,1.0,1.0,1.0,1.0,0.9977838706181997,0.9977838706181997,0.9977838706181997,1.0005879522991004,1.0017186305796002,1.0,1.0,1.0,1.0,1.0017186305796002,1.0017186305796002,1.0017186305796002,0.9993215944912499
2026-07-10,0.9971506920334502,1.0,1.0,1.0,1.0,0.9971506920334502,0.9971506920334502,0.9971506920334502,0.9999095473226998,0.9979647825191499,1.0,1.0,1.0,1.0,0.9979647825191499,0.9979647825191499,0.9979647825191499,0.99737683148855,0.99728637465725,1.0,1.0,1.0,1.0,0.99728637465725,0.99728637465725,0.99728637465725,0.9962461515100999,0.9974220556256999,1.0,1.0,1.0,1.0,0.9974220556256999,0.9974220556256999,0.9974220556256999,0.9990502335392499,0.9995024994502998,1.0,1.0,1.0,1.0,0.9995024994502998,0.9995024994502998,0.9995024994502998,1.0002261349499,0.9981909144157002,1.0,1.0,1.0,1.0,0.9981909144157002,0.9981909144157002,0.9981909144157002,0.9990050064410496
2026-07-13,0.9972249395859002,0.9980100072801502,1.0,1.0,1.0,0.9977841560840003,0.9976037712702502,0.9972959926879501,0.9989603754058995,0.9975675513987003,0.9990050070946501,1.0,1.0,1.0,0.9953344996452501,0.99575315618425,0.9981469346341502,0.9975631375110997,0.99772243682015,0.9991859109031499,1.0,1.0,1.0,0.99669495131705,0.99588856532295,0.9984760804201499,0.9992233327203,0.9979225542153497,0.9978743257998999,1.0,1.0,1.0,0.9967418836118999,0.9970169936137998,0.9976335292008998,0.9978200952859501,0.99989094050745,1.0007688627294997,1.0,1.0,1.0,0.9973730135025995,0.99534691419085,1.0003304024142996,0.9982795681634502,0.9994959015955,0.9997286377209,1.0,1.0,1.0,0.9995923342995501,0.9953920548537004,0.9991544953777499,0.9988090856152
2026-07-14,0.9979950028082,0.9979647807372501,1.0,1.0,1.0,0.9956083627247001,0.9966558914463508,0.9981268382958501,0.9975047058019999,0.9997780688880001,0.99914068716605,1.0,1.0,1.0,0.9993231285011503,0.9975586278440499,0.9997106409921499,0.9990840514629998,0.9978116928327497,0.9988693262269498,1.0,1.0,1.0,0.99696631856215,0.9970621246268502,0.9978755635507499,0.9998601154131996,0.9998517165569497,1.0004975015262,1.0,1.0,1.0,0.9973711898326999,0.9954371884168999,1.0004585577732,0.9974618814196502,1.0011572977830498,1.0015829488802,1.0,1.0,1.0,0.9995465332113997,0.9965204794810499,1.0014485118452,0.9991092641059501,0.9974106447223,0.9978743259437001,1.0,1.0,1.0,0.9980997217190503,0.9981002826851004,0.99844427906755,1.0009992037164002
2026-07-15,1.0000790511046,1.0002713644679502,1.0,1.0,1.0,0.9986415347436999,0.9986419267164505,1.00049959473455,0.9989043353690997,0.9990388257270999,0.99900500363315,1.0,1.0,1.0,0.99832528756355,0.9967913033616501,0.99881362270385,0.998785467243,0.9975939592658505,0.9988693198326501,1.0,1.0,1.0,0.9966499521794501,0.9975586404937501,0.9985012185950503,0.9992769659336999,0.9991412840045497,0.99977386336,1.0,1.0,1.0,0.9974651737731,0.9969267147469998,0.999554011231,0.9986902149852501,0.9995923513415499,0.9994572700328999,1.0,1.0,1.0,0.9987772134579996,0.99746835867825,0.9995866681160999,0.9994602778031502,0.9992257385361001,0.9993668188217001,1.0,1.0,1.0,0.9976457428318501,0.9972426755528006,0.9987147902700501,0.9987210319733001
2026-07-16,0.997586755792,0.99882409364695,1.0,1.0,1.0,0.9976017684242999,0.9957982881172505,0.9981678735363498,0.9984628766573996,0.9990556297254999,0.99900500163635,1.0,1.0,1.0,0.99773676056655,0.9967913002639501,0.99932787499745,0.9971857167965997,0.99875905432345,0.9995929529662502,1.0,1.0,1.0,0.9969200602916501,0.9943087595056498,0.9992039016886501,1.0002815716077,0.9985357121746501,0.9971959136418002,1.0,1.0,1.0,0.9980555155047,0.9977843209576995,0.9975891470988001,0.9970272167563501,1.00025275631165,1.0007236345377999,1.0,1.0,1.0,0.9975056218663995,0.99394766371915,1.0006511799717999,1.00014348677835,0.9996780131452998,0.9996834116125001,1.0,1.0,1.0,0.9986862000423501,0.9959337023462006,0.9990062477450499,0.9982603566827001
2026-07-17,0.9970060057733999,0.9975125062933499,1.0,1.0,1.0,0.9980572236863002,0.9989127527740506,0.99729265425315,1.0005957576368,0.9993125878031001,0.9994572709777498,1.0,1.0,1.0,0.99773688146305,0.9968815805766501,0.9996444629452498,0.9979925996423,0.9999777882551502,1.00090454163995,1.0,1.0,1.0,0.9985974482300499,0.9985967895127501,1.00079104253955,0.9985805491998999,0.9972773695719498,0.9981004615761,1.0,1.0,1.0,0.9977838160002999,0.9973780842290998,0.9978722316590999,1.0001755033929502,0.9972225373263498,0.9976481883758995,1.0,1.0,1.0,0.9958797206864994,0.9964753424372502,0.9971728786244995,1.0008278926823502,0.9988651142982004,0.9991859071832002,1.0,1.0,1.0,0.9978726716502501,0.9969718519924005,0.9992173263279502,0.9989923969623999
